0, 1, 1, 0, -3.5, -3.5, -2.5, -2.5, 0.930529, -1.01119, -21.2763, 195614
1, 2, 2, 1, -3.5, -3.5, -2.5, -2.5, 1.03275, 0.283547, -2.07423, 205748
2, 3, 3, 2, -3.5, -3.5, -2.5, -2.5, 1.08425, 20.7397, -0.996343, 223463
3, 4, 4, 3, -3.5, -3.5, -2.5, -2.5, 1.12657, 32.6083, -0.532521, 236696
4, 5, 5, 4, -3.5, -3.5, -2.5, -2.5, 1.14156, 21.4742, -0.513871, 240935
-1, 0, 0, -1, -2.5, -2.5, -1.5, -1.5, 0.930529, 1.01119, -21.2763, 195614
0, 1, 1, 0, -2.5, -2.5, -1.5, -1.5, 0.930529, -1.01119, -21.2763, 195614
1, 2, 2, 1, -2.5, -2.5, -1.5, -1.5, 1.03275, 0.283547, -2.07423, 205748
2, 3, 3, 2, -2.5, -2.5, -1.5, -1.5, 1.08425, 20.7397, -0.996343, 223463
3, 4, 4, 3, -2.5, -2.5, -1.5, -1.5, 1.12657, 32.6083, -0.532521, 236696
4, 5, 5, 4, -2.5, -2.5, -1.5, -1.5, 1.14156, 21.4742, -0.513871, 240935
5, 6, 6, 5, -2.5, -2.5, -1.5, -1.5, 1.14156, 21.4742, -0.513871, 240935
-1, 0, 0, -1, -1.5, -1.5, -0.5, -0.5, 0.981409, -0.623044, -19.5127, 191702
0, 1, 1, 0, -1.5, -1.5, -0.5, -0.5, 0.981409, 0.623044, -19.5127, 191702
1, 2, 2, 1, -1.5, -1.5, -0.5, -0.5, 1.04784, 3.74293, -4.68939, 205365
2, 3, 3, 2, -1.5, -1.5, -0.5, -0.5, 1.09012, 25.0697, -3.58939, 224027
3, 4, 4, 3, -1.5, -1.5, -0.5, -0.5, 1.13024, 35.6327, -2.46175, 237585
4, 5, 5, 4, -1.5, -1.5, -0.5, -0.5, 1.14565, 23.1797, -1.44721, 242142
5, 6, 6, 5, -1.5, -1.5, -0.5, -0.5, 1.14565, 23.1797, -1.44721, 242142
-1, 0, 0, -1, -0.5, -0.5, 0.5, 0.5, 0.973626, -1.62585, -15.0647, 190898
0, 1, 1, 0, -0.5, -0.5, 0.5, 0.5, 0.973626, 1.62585, -15.0647, 190898
1, 2, 2, 1, -0.5, -0.5, 0.5, 0.5, 1.04765, 6.61677, -5.65788, 205200
2, 3, 3, 2, -0.5, -0.5, 0.5, 0.5, 1.09323, 27.2771, -3.87328, 224894
3, 4, 4, 3, -0.5, -0.5, 0.5, 0.5, 1.13437, 37.3999, -2.24768, 238803
4, 5, 5, 4, -0.5, -0.5, 0.5, 0.5, 1.15033, 24.1095, -1.09473, 243529
5, 6, 6, 5, -0.5, -0.5, 0.5, 0.5, 1.15033, 24.1095, -1.09473, 243529
-1, 0, 0, -1, 0.5, 0.5, 1.5, 1.5, 0.979767, -2.39659, -10.086, 192443
0, 1, 1, 0, 0.5, 0.5, 1.5, 1.5, 0.979767, 2.39659, -10.086, 192443
1, 2, 2, 1, 0.5, 0.5, 1.5, 1.5, 1.05307, 8.89703, -4.88167, 206561
2, 3, 3, 2, 0.5, 0.5, 1.5, 1.5, 1.09922, 29.267, -3.05089, 226626
3, 4, 4, 3, 0.5, 0.5, 1.5, 1.5, 1.13941, 38.9243, -1.49172, 240304
4, 5, 5, 4, 0.5, 0.5, 1.5, 1.5, 1.15437, 24.682, -0.542793, 244724
5, 6, 6, 5, 0.5, 0.5, 1.5, 1.5, 1.15437, 24.682, -0.542793, 244724
-1, 0, 0, -1, 1.5, 1.5, 2.5, 2.5, 0.98823, -2.91547, -6.05286, 194738
0, 1, 1, 0, 1.5, 1.5, 2.5, 2.5, 0.98823, 2.91547, -6.05286, 194738
1, 2, 2, 1, 1.5, 1.5, 2.5, 2.5, 1.05938, 10.4135, -3.44095, 208225
2, 3, 3, 2, 1.5, 1.5, 2.5, 2.5, 1.10381, 30.5617, -2.6735, 227962
3, 4, 4, 3, 1.5, 1.5, 2.5, 2.5, 1.14255, 39.8101, -1.39104, 241243
4, 5, 5, 4, 1.5, 1.5, 2.5, 2.5, 1.15651, 24.9451, -0.290175, 245357
5, 6, 6, 5, 1.5, 1.5, 2.5, 2.5, 1.15651, 24.9451, -0.290175, 245357
0, 1, 1, 0, 2.5, 2.5, 3.5, 3.5, 0.98823, 2.91547, -6.05286, 194738
1, 2, 2, 1, 2.5, 2.5, 3.5, 3.5, 1.05938, 10.4135, -3.44095, 208225
2, 3, 3, 2, 2.5, 2.5, 3.5, 3.5, 1.10381, 30.5617, -2.6735, 227962
3, 4, 4, 3, 2.5, 2.5, 3.5, 3.5, 1.14255, 39.8101, -1.39104, 241243
4, 5, 5, 4, 2.5, 2.5, 3.5, 3.5, 1.15651, 24.9451, -0.290175, 245357
